식사군,음식분류,음식코드,음식명,재료코드,재료명,재료량(g),에너지(kcal),탄수화물(g),지질(g),식물성 지질(g),동물성 지질(g),단백질(g),식물성 단백질(g),동물성 단백질(g),총 식이섬유(g),수용성 식이섬유(g),불용성 식이섬유(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),수분(g),회분(g),비타민 A (RAE)(μg RAE),비타민 A (RE)(μg RE),레티놀(μg),베타카로틴(μg),비타민 D(μg),비타민 D2 (μg),비타민 D3(μg),비타민 E(mg),비타민 E_α(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),비타민 C(mg),티아민(mg),리보플라빈(mg),나이아신(mg),나이아신(NE)(mg),니코틴산 (mg),니코틴아마이드(mg),비타민 B6(mg),엽산(μg DFE),엽산 - 식품 엽산(μg),엽산 - 첨가 엽산(μg),비타민 B12(μg),판토텐산(mg),비오틴(μg),피리독신(mg),칼슘(mg),식물성 칼슘(mg),동물성 칼슘(mg),인(mg),나트륨(mg),염소(mg),칼륨(mg),마그네슘(mg),철(mg),식물성 철(mg),동물성 철(mg),아연(mg),구리(μg),불소(mg),망간(mg),요오드(μg),셀레늄(μg),코발트(μg),몰리브덴(μg),콜레스테롤(mg),총지방산(g),총 포화지방산 (g),총 단일불포화지방산(g),총 다가불포화지방산(g),총 필수 지방산(g),오메가3지방산(g),오메가6지방산(g),부티르산(4:0)(g),카프로산(6:0)(g),카프릴산(8:0)(g),카프르산(10:0)(g),데세노산(10:1)(g),라우르산(12:0)(g),트라이데칸산(13:0)(g),미리스트산(14:0)(g),미리스톨레산(14:1)(g),펜타데칸산(15:0)(g),팔미트산(16:0)(g),팔리톨레산(16:1)(g),헵타데칸산(17:0)(g),헵타데센산(17:1)(g),스테아르산(18:0)(g),올레산(18:1)(g),박센산(18:1(n-7))(g),리놀레산(18:2(n-6))(g),알파리놀렌산(18:3(n-3))(g),감마리놀렌산(18:3(n-6))(g),스테아리돈산(18:4(n-3))(g),아라키드산(20:0)(g),가돌레산(20:1)(g),에이코사디에노산(20:2(n-6))(g),에이코사트리엔산(20:3(n-3))(g),에이코사트리에노산(20:3(n-6))(g),에이코사테르라에노산(20:4(n-3))(g),아라키돈산(20:4(n-6))(g),에이코펜타에노산(20:5(n-3))(g),헨에이코산산(21:0)(g),베헨산(22:0)(g),에루크산(22:1)(g),도코사디엔산(22:2)(g),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-6))(g),도코사헥사에노산(22:6(n-3))(g),트리코산산(23:0)(g),리그노세르산(24:0)(g),네르본산(24:1)(g),총 트랜스지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 리놀레산 (18:2t)(g),트랜스 리놀렌산(18:3t)(g),총 아미노산(mg),필수아미노산(mg),비필수 아미노산(mg),이소루신(mg),루신(mg),라이신(mg),메티오닌(mg),페닐알라닌(mg),트레오닌(mg),트립토판(mg),발린(mg),히스티딘(mg),아르기닌(mg),티로신(mg),시스테인(mg),알라닌(mg),아스파르트산(mg),글루탐산(mg),글리신(mg),프롤린(mg),세린(mg),타우린(mg),함황아미노산 (mg),방향족아미노산(mg),곁가지아미노산(mg)
2,1,31056,잔치국수,1610010004i,간장: 재래간장,2.5,0.85,0.06175,7.50E-04,7.50E-04,0,0.148,0.148,0,0.01,0.01,0,0.00725,0,0.003,0.00425,0,0,0,1.765,0.52525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003525,0.002725,0.02165,0.052675,0.015899999,0.00575,6.50E-04,0.8,0.8,0,0.00725,0.015375,0.13625,1.50E-04,0.975,0.975,0,3.025,199.975,0,16.425,5.2,0.0165,0.0165,0,0.00975,0,0,0.009325,0.05275,1.2265,0,0.89,0,2.75E-04,7.50E-05,5.00E-05,1.00E-04,1.00E-04,0,1.00E-04,0,0,0,0,0,0,0,0,0,0,5.00E-05,0,0,0,2.50E-05,5.00E-05,0,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50E-05,0,0,2.50E-05,101.3,35.8,65.5,3.625,5.3,7.55,1.825,3.6,3.575,1.85,4.5,2.1,1.875,1.65,0.65,9.525,16.375,22.5,4.725,5.775,4.3,0,2.475,7.1,13.425
2,1,31056,잔치국수,0520010004e,참깨: 흰깨: 볶은것,1,5.57,0.2183,0.4511,0.4511,0,0.2596,0.2596,0,0.141,0.017,0.124,0,0,0,0,0,0,0,0.026,0.045,0.010829999,0.02167,0,0.13,0,0,0,0.2298,0.02386,0.0011999999,0,0.2258,0.0028,0,0,0,0,0,0,0,0,0.00345,0.02932,0.03747,0.094840005,0.034679998,0.00279,0,1.5,1.5,0,0,0.00628,0,0,8.54,8.54,0,7.02,0.02,0,4.59,3.53,0.0639,0.0639,0,0.0511,11.03,0,0.01304,0,0.0331,0,0.3858,0,0.43299,0.07098,0.1767,0.18476,0.18303,0.00172,0.18304,0,0,0,0,0,0,0,9.00E-05,0,0,0.04171,6.10E-04,3.30E-04,0,0.0251,0.17122,0.00404,0.18131,0.00172,0.00149,0,0.00276,7.80E-04,2.40E-04,0,0,0,0,0,0,5.60E-04,0,0,0,0,0,9.00E-05,3.50E-04,5.00E-05,5.50E-04,2.00E-04,2.60E-04,9.00E-05,215.97,101.21,114.76,7.77,15.48,6.14,5.72,10.13,8.05,3.45,9.86,5.64,28.97,7.59,4.48,10.77,18.62,43.55,11.64,7.65,10.46,0,10.2,21.17,33.11
2,10,12011,잡곡밥,0120010500a,멥쌀: 논벼: 백미 (국내산): 일반형: 일품,60,211.8,47.1,0.06,0.06,0,3.42,3.42,0,0.576,0,0,0,0,0,0,0,0,0,9.24,0.18,0.1998,0.4002,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.012,0.54,0,0,0,0,0,0,0,0,0,0,0,3.6,3.6,0,46.2,3,0,55.2,0,0.84,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,12011,잡곡밥,0420010004b,팥: 붉은팥: 말린것: 국내산,10,33.5,5.856,0.107,0.107,0,2.182,2.182,0,1.56,0.12,1.44,0.044999998,0.036000002,0,0,0.005,0.003,0,1.52,0.335,0.0167,0.0333,0,0.2,0,0,0,0.697,0.0429,0.006,0.006,0.191,0.49400002,0,0,0,0,0,0,0,0.429,0.0424,0.0165,0.2503,0.48000002,0.0946,0.1558,0.0369,17.3,17.3,0,0,0.1018,0.067,0.0043,6.4,6.4,0,40,0.2,0,126.3,13.6,0.512,0.512,0,0.239,60.5,0,0.1998,0.119,0.364,0,37.445,0,0.0721,0.025,0.0047,0.0415,0.04,0.0126,0.0289,0,0,0,0,0,0,0,1.00E-04,0,0,0.0198,1.00E-04,3.00E-04,0,0.0026,0.0032,0.0014000001,0.0274,0.0126,0.0011,0,3.00E-04,0,0,0,1.00E-04,0,4.00E-04,0,0,0.0011,0,0,0,0,0,0,6.00E-04,0,9.00E-04,1.00E-04,5.00E-04,2.00E-04,1593,781,812,71.6,133.2,118.2,16.4,99.8,65.9,13.8,92.1,57,113,21,9.5,73,176.4,284,68.9,84,94.9,0.3,25.9,134.6,296.9
2,10,12011,잡곡밥,0110120800a,조: 차조: 도정: 생것,10,37,7.193,0.38,0.38,0,1.09,1.09,0,0.89,0.08,0.81,0.088,0.08,0.007999999,0,0,0,0,1.17,0.171,0.11670001,0.2333,0,1.4,0,0,0,0.369,0.1297,0.103,0,0.252,0,0.005,0,0.009000001,0,0,0,0,0.004,0.0929,0.0102,0.1338,0.3737,0.0911,0.0427,0.0145,7.2,7.2,0,0,0.1049,0.395,0.0034000003,2.5,2.5,0,33.6,0.4,0,33.6,14.1,0.364,0.364,0,0.353,44.6,0,0.1229,0.151,0.267,0,5.069,0,0.3574,0.0578,0.0426,0.2558,0.24630001,0.0122,0.2436,0,0,0,0,0,0,0,1.00E-04,0,3.00E-04,0.0339,2.00E-04,3.00E-04,0,0.0148,0.0397,0.0015,0.2341,0.0122,0.0089,0,0.0046,0.0011,3.00E-04,0,0,0,4.00E-04,0,4.00E-04,0.0024,0,0,0,0,0,1.00E-04,9.00E-04,1.00E-04,0.0012,0,3.00E-04,9.00E-04,895.5,402.5,493,41.2,117.5,20.4,21.9,49.7,32,14.4,53.7,21.5,30.2,11.4,11.8,73.3,66.1,192.6,27.9,69.5,40.4,0,33.7,75.5,212.4
2,10,12011,잡곡밥,0110080200a,수수: 도정: 생것(도정곡),10,37.4,7.363,0.301,0.301,0,1.167,1.167,0,0.474,0,0,0.046,0.038999997,0.007,0,0,0,0,1.02,0.151,0,0,0,0,0,0,0,0.101,0.045199998,0.038999997,0,0.062,0,0,0,0,0,0,0,0,0.034,0.0429,0.0026,0.1595,0.41939998,0.1258,0.0337,0.039,3.1,3.1,0,0,0.0314,0,0.0057,0.8,0.8,0,30.2,0.6,0,36.7,12.3,0.284,0.284,0,0.128,19.7,0,0.1324,1.308,0.17,0,7.994,0,0.2303,0.0436,0.1004,0.0859,0.0858,0.0057,0.0802,0,0,0,0,0,0,0,1.00E-04,0,0,0.0379,0.0011,2.00E-04,0,0.0039,0.0945,0.0037999998,0.0801,0.0057,0,0,7.00E-04,7.00E-04,0,0,0,0,1.00E-04,0,0,3.00E-04,0,0,0,0,0,0,5.00E-04,4.00E-04,4.00E-04,0,1.00E-04,2.00E-04,1057.2,465.8,591.4,48.6,149.8,23.2,11.9,61.9,31.8,15.6,63.8,27.1,32.1,11.8,7.2,101.3,72.7,229.7,29.9,95.9,42.9,0,19.1,89.3,262.2
2,15,246084,잡곡죽_HS,0120010500a,멥쌀: 논벼: 백미 (국내산): 일반형: 일품,45,158.85,35.325,0.045,0.045,0,2.565,2.565,0,0.432,0,0,0,0,0,0,0,0,0,6.93,0.135,0.14985,0.30015,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.009,0.405,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,34.65,2.25,0,41.4,0,0.63,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,246084,잡곡죽_HS,0420010004b,팥: 붉은팥: 말린것: 국내산,10,33.5,5.856,0.107,0.107,0,2.182,2.182,0,1.56,0.12,1.44,0.044999998,0.036000002,0,0,0.005,0.003,0,1.52,0.335,0.0167,0.0333,0,0.2,0,0,0,0.697,0.0429,0.006,0.006,0.191,0.49400002,0,0,0,0,0,0,0,0.429,0.0424,0.0165,0.2503,0.48000002,0.0946,0.1558,0.0369,17.3,17.3,0,0,0.1018,0.067,0.0043,6.4,6.4,0,40,0.2,0,126.3,13.6,0.512,0.512,0,0.239,60.5,0,0.1998,0.119,0.364,0,37.445,0,0.0721,0.025,0.0047,0.0415,0.04,0.0126,0.0289,0,0,0,0,0,0,0,1.00E-04,0,0,0.0198,1.00E-04,3.00E-04,0,0.0026,0.0032,0.0014000001,0.0274,0.0126,0.0011,0,3.00E-04,0,0,0,1.00E-04,0,4.00E-04,0,0,0.0011,0,0,0,0,0,0,6.00E-04,0,9.00E-04,1.00E-04,5.00E-04,2.00E-04,1593,781,812,71.6,133.2,118.2,16.4,99.8,65.9,13.8,92.1,57,113,21,9.5,73,176.4,284,68.9,84,94.9,0.3,25.9,134.6,296.9
2,15,246084,잡곡죽_HS,0110120800a,조: 차조: 도정: 생것,10,37,7.193,0.38,0.38,0,1.09,1.09,0,0.89,0.08,0.81,0.088,0.08,0.007999999,0,0,0,0,1.17,0.171,0.11670001,0.2333,0,1.4,0,0,0,0.369,0.1297,0.103,0,0.252,0,0.005,0,0.009000001,0,0,0,0,0.004,0.0929,0.0102,0.1338,0.3737,0.0911,0.0427,0.0145,7.2,7.2,0,0,0.1049,0.395,0.0034000003,2.5,2.5,0,33.6,0.4,0,33.6,14.1,0.364,0.364,0,0.353,44.6,0,0.1229,0.151,0.267,0,5.069,0,0.3574,0.0578,0.0426,0.2558,0.24630001,0.0122,0.2436,0,0,0,0,0,0,0,1.00E-04,0,3.00E-04,0.0339,2.00E-04,3.00E-04,0,0.0148,0.0397,0.0015,0.2341,0.0122,0.0089,0,0.0046,0.0011,3.00E-04,0,0,0,4.00E-04,0,4.00E-04,0.0024,0,0,0,0,0,1.00E-04,9.00E-04,1.00E-04,0.0012,0,3.00E-04,9.00E-04,895.5,402.5,493,41.2,117.5,20.4,21.9,49.7,32,14.4,53.7,21.5,30.2,11.4,11.8,73.3,66.1,192.6,27.9,69.5,40.4,0,33.7,75.5,212.4
2,15,246084,잡곡죽_HS,0110080200a,수수: 도정: 생것(도정곡),10,37.4,7.363,0.301,0.301,0,1.167,1.167,0,0.474,0,0,0.046,0.038999997,0.007,0,0,0,0,1.02,0.151,0,0,0,0,0,0,0,0.101,0.045199998,0.038999997,0,0.062,0,0,0,0,0,0,0,0,0.034,0.0429,0.0026,0.1595,0.41939998,0.1258,0.0337,0.039,3.1,3.1,0,0,0.0314,0,0.0057,0.8,0.8,0,30.2,0.6,0,36.7,12.3,0.284,0.284,0,0.128,19.7,0,0.1324,1.308,0.17,0,7.994,0,0.2303,0.0436,0.1004,0.0859,0.0858,0.0057,0.0802,0,0,0,0,0,0,0,1.00E-04,0,0,0.0379,0.0011,2.00E-04,0,0.0039,0.0945,0.0037999998,0.0801,0.0057,0,0,7.00E-04,7.00E-04,0,0,0,0,1.00E-04,0,0,3.00E-04,0,0,0,0,0,0,5.00E-04,4.00E-04,4.00E-04,0,1.00E-04,2.00E-04,1057.2,465.8,591.4,48.6,149.8,23.2,11.9,61.9,31.8,15.6,63.8,27.1,32.1,11.8,7.2,101.3,72.7,229.7,29.9,95.9,42.9,0,19.1,89.3,262.2
1,1,41013,죽:흰죽,0120022000a,멥쌀가공: 죽: 백미: 논벼,300,159,34.35,0.45,0.45,0,2.97,2.97,0,0.18,0,0,0,0,0,0,0,0,0,262.2,0.12,0,0,0,0,0,0,0,0.48,0.342,0.32999998,0,0.03,0,0.03,0,0.089999996,0,0,0,0,0,0.06,0,0.036,0.231,0.036,0,0.051,18,18,0,0,0.441,0,0.03,0,0,0,27,0,0,18,3,0,0,0,0.75,57,0,0.285,0,0.54,0,25.5,0,0.33,0.15,0.066,0.108,0.107999995,0.003,0.102,0,0,0,0.003,0,0.003,0,0.006,0,0,0.123,0,0,0,0.012,0.06,0.003,0.102,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0,0.003,0.003,1827,627,1200,15,144,33,9,63,60,12,63,27,201,42,54,144,207,411,108,96,138,0,63,117,222
1,1,41013,죽:흰죽,0120022000a,멥쌀가공: 죽: 백미: 논벼,300,159,34.35,0.45,0.45,0,2.97,2.97,0,0.18,0,0,0,0,0,0,0,0,0,262.2,0.12,0,0,0,0,0,0,0,0.48,0.342,0.32999998,0,0.03,0,0.03,0,0.089999996,0,0,0,0,0,0.06,0,0.036,0.231,0.036,0,0.051,18,18,0,0,0.441,0,0.03,0,0,0,27,0,0,18,3,0,0,0,0.75,57,0,0.285,0,0.54,0,25.5,0,0.33,0.15,0.066,0.108,0.107999995,0.003,0.102,0,0,0,0.003,0,0.003,0,0.006,0,0,0.123,0,0,0,0.012,0.06,0.003,0.102,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0,0.003,0.003,1827,627,1200,15,144,33,9,63,60,12,63,27,201,42,54,144,207,411,108,96,138,0,63,117,222
1,5,246066,참치무조림_HS,1111621000a,다랑어: 후레쉬참치: 동원산업,20,22.2,0.08,0.54,0,0.54,4.28,0,4.28,0,0,0,0,0,0,0,0,0,0,14.76,0.38,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0.01,0.026,2.4,0,0,0,0.086,2.14,0,0,0.44,0.074,0,0,0.6,0,0.6,35.2,86,0,0,0,0.72,0,0.72,0.092,14.2,0,0,0,15.2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3797.6,2169.4,1628.2,191.6,330.8,351.6,102.4,155.4,159.4,56.6,225.2,365.8,230.6,13.8,32.8,289.4,343.4,489.4,190.8,180.4,88.2,0,135.2,225.8,747.6
1,5,246066,참치무조림_HS,0610571500a,무: 조선무: 뿌리,45,9,1.953,0.054,0.054,0,0.3015,0.3015,0,0.495,0.225,0.315,0.8055,0.022499999,0.3285,0.44550002,0,0,0.009,42.435,0.2475,0.07515,0.14985,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8925,0.02655,0.00945,0.09495,0.15165001,0,0.09495,0.03195,14.85,14.85,0,0,0.0738,0,0.00945,10.35,10.35,0,15.3,4.05,0,117.45,3.6,0.072,0.072,0,0.1845,54.45,0,0.09495,0,0.1575,0,1.656,0,0.03645,0.00945,0.0072,0.0198,0.01215,0.00495,0.01485,0,0,0,0,0,0,0,0,0,0,0.0072,4.50E-04,0,0,0.00225,0.00585,9.00E-04,0.0072,0.00495,0.00765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.54999,86.399994,138.15,8.55,12.6,13.95,3.15,8.1,8.55,3.6,13.5,4.5,9.9,2.7,2.25,13.05,21.6,61.65,9,16.65,11.25,0,5.4,14.4,34.65
1,5,246066,참치무조림_HS,0611570300a,파: 소파(실파),5,0.8,0.16,0.005,0.005,0,0.075,0.075,0,0.089,0,0,0,0,0,0,0,0,0,4.715,0.045,3,6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.0025,0.004,0.02,0,0,0,0,0,0,0,0,0,0,0,3.75,3.75,0,1.95,0.1,0,13.55,0.65145,0.04,0.04,0,0.0297,0,0,0,0,0,0,0,0,0.0047,0.0013,2.00E-04,0.0032,0.00165,0,0.0032,0,0,0,0,0,0,0,5.00E-05,0,0,0.0011,0,0,0,1.50E-04,2.00E-04,0,0.00165,0,0.00155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,246066,참치무조림_HS,1610010001i,간장: 왜간장(개량간장),5,2.7,0.2795,0.0095,0.0095,0,0.3705,0.3705,0,0.045,0.035,0.005,0.139,0.035,0.049000002,0.054500002,0,0,0,3.6,0.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965,0.0268,0.1563,0.1787,0.08745,0.068849996,0,1.5,1.5,0,0,0.0296,0.131,0,1.25,1.25,0,6.35,273.8,0,21.1,2.35,0.0545,0.0545,0,0.019,0,0,0.0319,0.059,1.5335,0,1.0135,0,3.00E-04,1.50E-04,5.00E-05,5.00E-05,5.00E-05,0,5.00E-05,0,0,0,0,0,0,0,0,0,0,5.00E-05,0,0,0,5.00E-05,5.00E-05,0,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E-05,0,0,5.00E-05,258.7,113,145.7,12.15,21.15,7.6,2.75,11.15,10.15,1.35,11.55,5.45,29.7,4.7,3.1,17,20.95,61.5,23.25,0,15.2,0,5.85,17.2,44.85
1,5,246066,참치무조림_HS,1610040001b,고추가루,2,6.38,1.2124,0.168,0.168,0,0.2658,0.2658,0,0.754,0.126,0.628,0.349,0,0.1288,0.2202,0,0,0,0.25,0.1038,12.27166,24.5433,0,147.26,0,0,0,0.7332,0.5515,0.5282,0.014199999,0.1498,0.040999997,0,0,0,0,1.38104,1.3810401,0,0,0.00854,0.04318,0.16866,0.19129999,0.01674,0.15192,0,1.9,1.9,0,0,0.00488,1.5044,0.00114,1.58,1.58,0,6.84,0.26,0,50.82,3.1,0.0978,0.0978,0,0.054,13.88,0,0.0293,0.2084,0.0784,0,0.372,0,0.16076,0.02956,0.01838,0.11186,0.11158,0.0072,0.10466,0,0,0,0,0,5.00E-04,0,0.00178,0,6.00E-05,0.02202,0.00112,2.40E-04,0,0.00372,0.01468,0.0023999999,0.10438,0.0072,2.00E-04,0,5.00E-04,1.60E-04,1.00E-04,0,0,0,0,0,2.00E-05,3.80E-04,0,0,0,0,0,0,3.40E-04,0,9.80E-04,4.00E-05,8.40E-04,1.00E-04,212.46,78.9,133.56,7.1,14.12,9.48,2.58,8.2,8.66,1.36,9.76,3.76,13.88,6.26,5,10.78,45.26,33.96,10.92,14.92,6.46,0,7.58,15.82,30.98
1,5,246066,참치무조림_HS,1610180001a,소금: 식염,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,335.97,0,1.35,0.24,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,246066,참치무조림_HS,1610060001i,깨소금 가루: 볶은것 ,0.7,4.466,0.0959,0.3969,0.3969,0,0.1267,0.1267,0,0.12551,0,0,0,0,0,0,0,0,0,0.0483,0.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357,9.80E-04,0,0,0,0,0,0,0,0,0,0,0,0,8.561,8.561,0,4.48,0,0,0,2.471,0.133,0.133,0,0.03577,0,0,0,0,0,0,0,0,0.393988,0.051947,0.160034,0.182,0.180194,0,0.182,0,0,0,0,0,0,0,0,0,0,0.033628,0,0,0,0.018319,0.160034,0,0.180194,0,0.001806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,246066,참치무조림_HS,0310050003a,설탕: 백설탕,0.5,1.935,0.4998,5.00E-05,5.00E-05,0,0,0,0,0,0,0,0.4985,0.4985,0,0,0,0,0,0,1.50E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297,0,0,0,0,0,0,0,0,0,5.50E-04,0,0,0.02,0.02,0,0,0.005,0,0.005,0.005,6.50E-04,6.50E-04,0,0,0,0,0,0,0.00855,0,0.02515,0,4.00E-05,4.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-05,0,0,1.00E-05,0,0,0,5.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0
2,9,246026,치커리겉절이_HS,1420140000a,참기름,1,9.17,0.0014,0.9959,0.9959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,7.00E-04,0.0091699995,0.01833,0,0.11,0,0,0,0.4252,0.05777,0.0174,0,0.4019,0.0058999998,0,0,0,0,0.0912,0.0912,0,0,0,7.00E-04,0,0,0,0,0,0,0,0,0,0,0.0383,1.50E-04,0.43,0.43,0,0.99,0.16,0,0.56,0.35,0.0175,0.0175,0,0.0049,0.84,0,0.00156,0,0,0,0,0,0.9557,0.14647,0.38169,0.42463,0.42154998,0.00534,0.41929,0,0,0,0,0,0,0,0,0,0,0.08693,0.00131,6.80E-04,0,0.05138,0.37002,0.00883,0.41621,0.00534,0.00308,0,0.00578,0.00153,0,0,0,0,0,0,0,9.00E-04,0,0,0,0,0,0,8.00E-04,0,0.00291,0,0.00291,0,0.41,0.14,0.27,0.02,0.07,0,0.01,0,0.01,0,0.03,0,0,0,0.02,0.03,0.01,0.05,0.02,0.12,0.02,0,0.03,0,0.12
2,9,246026,치커리겉절이_HS,1610040001b,고추가루,2,6.38,1.2124,0.168,0.168,0,0.2658,0.2658,0,0.754,0.126,0.628,0.349,0,0.1288,0.2202,0,0,0,0.25,0.1038,12.27166,24.5433,0,147.26,0,0,0,0.7332,0.5515,0.5282,0.014199999,0.1498,0.040999997,0,0,0,0,1.38104,1.3810401,0,0,0.00854,0.04318,0.16866,0.19129999,0.01674,0.15192,0,1.9,1.9,0,0,0.00488,1.5044,0.00114,1.58,1.58,0,6.84,0.26,0,50.82,3.1,0.0978,0.0978,0,0.054,13.88,0,0.0293,0.2084,0.0784,0,0.372,0,0.16076,0.02956,0.01838,0.11186,0.11158,0.0072,0.10466,0,0,0,0,0,5.00E-04,0,0.00178,0,6.00E-05,0.02202,0.00112,2.40E-04,0,0.00372,0.01468,0.0023999999,0.10438,0.0072,2.00E-04,0,5.00E-04,1.60E-04,1.00E-04,0,0,0,0,0,2.00E-05,3.80E-04,0,0,0,0,0,0,3.40E-04,0,9.80E-04,4.00E-05,8.40E-04,1.00E-04,212.46,78.9,133.56,7.1,14.12,9.48,2.58,8.2,8.66,1.36,9.76,3.76,13.88,6.26,5,10.78,45.26,33.96,10.92,14.92,6.46,0,7.58,15.82,30.98
2,9,246026,치커리겉절이_HS,0610500100a,마늘: 국내산: 생것,4,5.12,1.0568,0.0064,0.0064,0,0.298,0.298,0,0.152,0.064,0.092,0.0092,0,0.0092,0,0,0,0,2.592,0.0484,0,0,0,0,0,0,0,0.008,0.008,0.008,0,0,0,0,0,0,0,0,0,0,0.338,0.0058,0.00644,0.01992,0.0318,0.01872,0.0011999999,0,3.68,3.68,0,0,0.04336,0.1536,0.0043200003,0.48,0.48,0,6.24,0.12,0,21.24,0.96,0.0312,0.0312,0,0.0264,1.4,0,0.01004,0.0444,0.1384,0,0.4316,0,0.00592,0.0022,7.20E-04,0.00304,0.0030399999,0,0.00304,0,0,0,0,0,0,0,8.00E-05,0,0,0.00196,0,0,0,8.00E-05,6.80E-04,0,0.00304,0,0,0,0,0,0,0,0,0,0,0,0,4.00E-05,0,0,0,0,0,0,4.00E-05,0,0,0,0,0,210.96,106.2,104.76,4,7.84,8.28,1.84,6.72,5.56,0.72,6.84,3.72,60.68,4.72,4.32,5.84,29.72,42.68,6,4.48,7,0,6.16,12.16,18.68
